ensembl_id	hgnc_symbol	chr	start	end	strand
ENSG00000108953	YWHAE	17	1247566	1303672	-1
ENSG00000186881	OR13F1	9	107266455	107267547	1
ENSG00000148136	OR13C4	9	107288534	107289490	-1
ENSG00000259332	ST20-MTHFS	15	80137537	80216096	-1
ENSG00000189366	ALG1L	3	125648118	125655882	-1
ENSG00000204246	OR13C3	9	107298030	107299137	-1
ENSG00000136986	DERL1	8	124025404	124054663	-1
ENSG00000180953	ST20	15	80191182	80216044	-1
ENSG00000186943	OR13C8	9	107331449	107332411	1
ENSG00000228032	C14orf144	14	104710541	104712473	1
ENSG00000132031	MATN3	2	20191872	20212455	-1
ENSG00000176771	NCKAP5	2	133429374	134326034	-1
ENSG00000142687	KIAA0319L	1	35899091	36023551	-1
ENSG00000255800	OR13C5	9	107360650	107361788	-1
ENSG00000259642	C15orf37	15	80215113	80217194	1
ENSG00000257019	OR13C2	9	107366924	107367951	-1
ENSG00000258986	TMEM179	14	104941015	105071984	-1
ENSG00000130038	EFCAB4B	12	3715799	3873985	-1
ENSG00000136839	OR13C9	9	107379529	107380485	-1
ENSG00000162631	NTNG1	1	107682629	108026080	1
ENSG00000140379	BCL2A1	15	80253231	80263788	-1
ENSG00000179055	OR13D1	9	107456660	107457766	1
ENSG00000188153	COL4A5	X	107683074	107940775	1
ENSG00000129993	CBFA2T3	16	88941266	89043612	-1
ENSG00000136783	NIPSNAP3A	9	107509969	107522403	1
ENSG00000149182	ARFGAP2	11	47185848	47198676	-1
ENSG00000171116	HSFX1	X	148855726	148858525	1
ENSG00000169131	ZNF354A	5	178138593	178157703	-1
ENSG00000188175	HEPACAM2	7	92817899	92855837	-1
ENSG00000114547	ROPN1B	3	125687987	125702297	1
ENSG00000165028	NIPSNAP3B	9	107526438	107539738	1
ENSG00000155542	SETD9	5	56205087	56221359	1
ENSG00000166008	MAGEA9	X	148863584	148869397	1
ENSG00000168256	NKIRAS2	17	40163400	40177659	1
ENSG00000156009	MAGEA8	X	149009941	149014609	1
ENSG00000164253	WDR41	5	76721795	76916436	-1
ENSG00000184601	C14orf180	14	105046021	105056852	1
ENSG00000185164	NOMO2	16	18511182	18573533	-1
ENSG00000116688	MFN2	1	12040238	12073571	1
ENSG00000016391	CHDH	3	53846362	53880417	-1
ENSG00000163106	HPGDS	4	95219686	95264027	-1
ENSG00000131969	ABHD12B	14	51338878	51371688	1
ENSG00000086666	ZFAND6	15	80351910	80430735	1
ENSG00000196569	LAMA2	6	129204342	129837714	1
ENSG00000056736	IL17RB	3	53880607	53899827	1
ENSG00000128059	PPAT	4	57259528	57301781	-1
ENSG00000183077	AFMID	17	76183398	76203782	1
ENSG00000114805	PLCH1	3	155093369	155462856	-1
ENSG00000165029	ABCA1	9	107543283	107690518	-1
ENSG00000178982	EIF3K	19	39109735	39127595	1
ENSG00000197937	ZNF347	19	53627325	53662328	-1
ENSG00000167193	CRK	17	1323983	1366456	-1
ENSG00000151364	KCTD14	11	77726761	77757237	-1
ENSG00000259112	NDUFC2-KCTD14	11	77728017	77790911	-1
ENSG00000151365	THRSP	11	77774907	77779397	1
ENSG00000048342	CC2D2A	4	15471489	15603180	1
ENSG00000064419	TNPO3	7	128594948	128695198	-1
ENSG00000197497	ZNF665	19	53662466	53696639	-1
ENSG00000151366	NDUFC2	11	77779350	77791265	-1
ENSG00000134940	ACRV1	11	125541417	125551018	-1
ENSG00000163882	POLR2H	3	184079506	184086384	1
ENSG00000226827	NPM1P11	7	11297308	11298162	-1
ENSG00000152127	MGAT5	2	134877554	135212192	1
ENSG00000204264	PSMB8	6	32808494	32812480	-1
ENSG00000197928	ZNF677	19	53731577	53758151	-1
ENSG00000100897	DCAF11	14	24583404	24594451	1
ENSG00000178338	ZNF354B	5	178286954	178315123	1
ENSG00000186300	ZNF555	19	2841433	2860482	1
ENSG00000141316	SPACA3	17	31297394	31324895	1
ENSG00000025293	PHF20	20	34359896	34538303	1
ENSG00000134215	VAV3	1	108113782	108507766	-1
ENSG00000075275	CELSR1	22	46756731	46933067	-1
ENSG00000203523	TAS2R2P	7	12530721	12531630	1
ENSG00000130402	ACTN4	19	39138289	39222223	1
ENSG00000156787	TBC1D31	8	124054208	124164393	1
ENSG00000172000	ZNF556	19	2867333	2878515	1
ENSG00000198939	ZFP2	5	178322895	178360213	1
ENSG00000023041	ZDHHC6	10	114190058	114206672	-1
ENSG00000068697	LAPTM4A	2	20232411	20251789	-1
ENSG00000165912	PACSIN3	11	47199076	47207994	-1
ENSG00000171970	ZNF57	19	2900896	2918474	1
ENSG00000172482	AGXT	2	241807896	241819919	1
ENSG00000159063	ALG8	11	77811982	77850706	-1
ENSG00000155545	MIER3	5	56215429	56267502	-1
ENSG00000134461	ANKRD16	10	5903580	5931869	-1
ENSG00000203485	INF2	14	105155943	105185942	1
ENSG00000175691	ZNF77	19	2933216	2944969	-1
ENSG00000075240	GRAMD4	22	46971909	47075688	1
ENSG00000196131	VN1R2	19	53761545	53765090	1
ENSG00000240065	PSMB9	6	32811913	32827362	1
ENSG00000020129	NCDN	1	36023074	36032875	1
ENSG00000228567	VN1R4	19	53769929	53770972	-1
ENSG00000163098	BIRC8	19	53792856	53794875	-1
ENSG00000162881	OXER1	2	42989642	42991401	-1
ENSG00000004766	CCDC132	7	92861653	92988338	1
ENSG00000146648	EGFR	7	55086714	55324313	1
ENSG00000111490	TBC1D30	12	65174589	65274812	1
ENSG00000104953	TLE6	19	2977444	2995177	1
ENSG00000213799	ZNF845	19	53837002	53858122	1
ENSG00000178187	ZNF454	5	178368192	178393434	1
ENSG00000162882	HAAO	2	42994229	43019733	-1
ENSG00000070214	SLC44A1	9	108006903	108201452	1
ENSG00000137573	SULF1	8	70378859	70573150	1
ENSG00000152128	TMEM163	2	135213330	135476570	-1
ENSG00000100422	CERK	22	47080308	47134158	-1
ENSG00000203326	ZNF525	19	53868946	53895470	1
ENSG00000176715	ACSF3	16	89154783	89222254	1
ENSG00000113262	GRM6	5	178405328	178423207	-1
ENSG00000222974	RN7SKP228	7	12916309	12916571	1
ENSG00000168394	TAP1	6	32812986	32821755	-1
ENSG00000230879	RBMX2P4	7	12962170	12962545	-1
ENSG00000197021	CXorf40B	X	149097745	149107029	-1
ENSG00000171053	PATE1	11	125616188	125619762	1
ENSG00000103876	FAH	15	80444832	80479288	1
ENSG00000215262	KCNU1	8	36641842	36793646	1
ENSG00000116691	MIIP	1	12079523	12092102	1
ENSG00000234284	ZNF879	5	178450753	178462065	1
ENSG00000196844	PATE2	11	125646008	125648714	-1
ENSG00000134574	DDB2	11	47236493	47260767	1
ENSG00000236027	PATE3	11	125658006	125661495	1
ENSG00000108684	ASIC2	17	31340105	32501983	-1
ENSG00000237353	PATE4	11	125703211	125709964	1
ENSG00000085491	SLC25A24	1	108676658	108743471	-1
ENSG00000129910	CDH15	16	89238175	89261900	1
ENSG00000172478	C2orf54	2	241825465	241836306	-1
ENSG00000183779	ZNF703	8	37553269	37557537	1
ENSG00000198331	HYLS1	11	125753509	125770543	1
ENSG00000196417	ZNF765	19	53893046	53930574	1
ENSG00000170248	PDCD6IP	3	33839844	33911194	1
ENSG00000223445	RPL6P21	7	14110160	14111005	-1
ENSG00000177932	ZNF354C	5	178487416	178510538	1
ENSG00000233167	EEF1A1P26	7	14230420	14231782	1
ENSG00000151532	VTI1A	10	114206756	114578503	1
ENSG00000054611	TBC1D22A	22	47158518	47571336	1
ENSG00000110060	PUS3	11	125763381	125773116	-1
ENSG00000114544	SLC41A3	3	125725198	125820404	-1
ENSG00000106701	FSD1L	9	108210077	108314714	1
ENSG00000182472	CAPN12	19	39220827	39260544	-1
ENSG00000198346	ZNF813	19	53970989	54006950	1
ENSG00000120949	TNFRSF8	1	12123434	12204264	1
ENSG00000087116	ADAMTS2	5	178537852	178772431	-1
ENSG00000115884	SDC1	2	20400558	20425194	-1
ENSG00000196427	NBPF4	1	108765963	108786689	-1
ENSG00000111224	PARP11	12	3900213	3982608	-1
ENSG00000152492	CCDC50	3	191046866	191116459	1
ENSG00000172379	ARNT2	15	80696692	80890278	1
ENSG00000259803	SLC22A31	16	89262406	89268072	-1
ENSG00000235828	RPL36AP26	7	15741057	15741377	-1
ENSG00000188997	KCTD21	11	77882295	77899868	-1
ENSG00000065717	TLE2	19	2997636	3047633	-1
ENSG00000109832	DDX25	11	125773271	125793158	1
ENSG00000122585	NPY	7	24323782	24331484	1
ENSG00000205336	GPR56	16	57644564	57698944	1
ENSG00000156076	WIF1	12	65444406	65515346	-1
ENSG00000170100	ZNF778	16	89284118	89295363	1
ENSG00000163110	PDLIM5	4	95373037	95589377	1
ENSG00000164051	CCDC51	3	48473574	48481866	-1
ENSG00000147475	ERLIN2	8	37594117	37616619	1
ENSG00000134452	FBXO18	10	5931535	5979556	1
ENSG00000171222	SCAND1	20	34541539	34547394	-1
ENSG00000205076	LGALS7	19	39261611	39264132	-1
ENSG00000134575	ACP2	11	47260853	47270457	-1
ENSG00000178934	LGALS7B	19	39279851	39282389	1
ENSG00000224683	RPL36AP29	7	16248570	16248890	1
ENSG00000105926	MPP6	7	24612887	24733812	1
ENSG00000229688	ISPD-AS1	7	16250113	16310229	1
ENSG00000106692	FKTN	9	108320411	108403399	1
ENSG00000118369	USP35	11	77899858	77925757	1
ENSG00000128050	PAICS	4	57301907	57327534	1
ENSG00000181350	FAM211A	17	16344891	16395467	-1
ENSG00000186086	NBPF6	1	108918421	109013624	1
ENSG00000149646	CNBD2	20	34556512	34618622	1
ENSG00000116819	TFAP2E	1	36038971	36060929	1
ENSG00000197879	MYO1C	17	1367392	1396106	-1
ENSG00000100505	TRIM9	14	51441980	51562779	-1
ENSG00000146376	ARHGAP18	6	129897277	130031370	-1
ENSG00000174928	C3orf33	3	155480401	155524140	-1
ENSG00000126067	PSMB2	1	36067185	36107445	-1
ENSG00000186051	TAL2	9	108424738	108425367	1
ENSG00000141040	ZNF287	17	16454701	16472520	-1
ENSG00000028137	TNFRSF1B	1	12227060	12269285	1
ENSG00000142686	C1orf216	1	36179476	36185073	-1
ENSG00000108691	CCL2	17	32582304	32584222	1
ENSG00000095209	TMEM38B	9	108456825	108538893	1
ENSG00000167522	ANKRD11	16	89334038	89556969	-1
ENSG00000136379	ABHD17C	15	80972025	81047962	1
ENSG00000118971	CCND2	12	4382938	4414516	1
ENSG00000147166	ITGB1BP2	X	70521584	70525221	1
ENSG00000197566	ZNF624	17	16524051	16557170	-1
ENSG00000162636	FAM102B	1	109102711	109187522	1
ENSG00000232112	TMA7	3	48481667	48485616	1
ENSG00000134419	RPS15A	16	18792617	18801705	-1
ENSG00000105928	DFNA5	7	24737972	24809244	-1
ENSG00000139651	ZNF740	12	53574484	53584596	1
ENSG00000033327	GAB2	11	77926343	78129394	-1
ENSG00000219438	FAM19A5	22	48885272	49246724	1
ENSG00000013619	MAMLD1	X	149529689	149682448	1
ENSG00000158457	TSPAN33	7	128784712	128808671	1
ENSG00000174780	SRP72	4	57333081	57369839	1
ENSG00000171747	LGALS4	19	39292311	39304004	-1
ENSG00000162639	HENMT1	1	109190912	109204148	-1
ENSG00000148143	ZNF462	9	109625378	109775915	1
ENSG00000092853	CLSPN	1	36185819	36235568	-1
ENSG00000188269	OR7A5	19	14903302	14946188	-1
ENSG00000113812	ACTR8	3	53901093	53916229	-1
ENSG00000170540	ARL6IP1	16	18802991	18813000	-1
ENSG00000164053	ATRIP	3	48488114	48507115	1
ENSG00000127530	OR7C1	19	14909958	14911023	-1
ENSG00000171100	MTM1	X	149737069	149841795	1
ENSG00000127515	OR7A10	19	14951760	14952689	-1
ENSG00000187595	ZNF385C	17	40177594	40217383	-1
ENSG00000185385	OR7A17	19	14991138	14992264	-1
ENSG00000118564	FBXL5	4	15606162	15683302	-1
ENSG00000127529	OR7C2	19	15052301	15053260	1
ENSG00000176783	RUFY1	5	178977559	179037027	1
ENSG00000130844	ZNF331	19	54024235	54083523	1
ENSG00000088367	EPB41L1	20	34679426	34820721	1
ENSG00000163374	YY1AP1	1	155629237	155658791	-1
ENSG00000139626	ITGB7	12	53585102	53601091	-1
ENSG00000055917	PUM2	2	20448452	20551995	-1
ENSG00000104823	ECH1	19	39306062	39322645	-1
ENSG00000133124	IRS4	X	107975712	107979651	-1
ENSG00000105143	SLC1A6	19	15060846	15133802	-1
ENSG00000187105	HEATR4	14	73945189	74025651	-1
ENSG00000101890	GUCY2F	X	108616135	108725301	-1
ENSG00000148737	TCF7L2	10	114710009	114927437	1
ENSG00000134186	PRPF38B	1	109234945	109244425	1
ENSG00000119318	RAD23B	9	110045418	110094475	1
ENSG00000155229	MMS19	10	99218081	99258551	-1
ENSG00000147689	FAM83A	8	124191200	124222314	1
ENSG00000078237	C12orf5	12	4430371	4462338	1
ENSG00000086475	SEPHS1	10	13359424	13390297	-1
ENSG00000184227	ACOT1	14	74003818	74010498	1
ENSG00000160994	CCDC105	19	15121556	15134081	1
ENSG00000188511	C22orf34	22	49808176	50051190	-1
ENSG00000101888	NXT2	X	108779010	108787919	1
ENSG00000139921	TMX1	14	51706880	51722759	1
ENSG00000105141	CASP14	19	15160195	15169104	1
ENSG00000094661	OR1I1	19	15197791	15199032	1
ENSG00000176076	KCNE1L	X	108866929	108868393	-1
ENSG00000118972	FGF23	12	4477393	4488894	-1
ENSG00000232400	RAD17P1	7	16903891	16905932	-1
ENSG00000111241	FGF6	12	4537321	4554780	-1
ENSG00000147471	PROSC	8	37620111	37637283	1
ENSG00000105137	SYDE1	19	15218214	15225799	1
ENSG00000197912	SPG7	16	89557325	89624176	1
ENSG00000064309	CDON	11	125825691	125933230	-1
ENSG00000143107	FNDC7	1	109255279	109285365	1
ENSG00000136826	KLF4	9	110247133	110252763	-1
ENSG00000103888	KIAA1199	15	81071684	81244117	1
ENSG00000174106	LEMD3	12	65563351	65642107	1
ENSG00000148156	ACTL7B	9	111616871	111619239	-1
ENSG00000139154	AEBP2	12	19556979	19873735	1
ENSG00000187003	ACTL7A	9	111624603	111626035	1
ENSG00000047621	C12orf4	12	4596894	4647674	-1
ENSG00000048707	VPS13D	1	12290124	12572099	1
ENSG00000068366	ACSL4	X	108867473	108976632	-1
ENSG00000116266	STXBP3	1	109289296	109352148	1
ENSG00000170160	CCDC144A	17	16592851	16707767	1
ENSG00000108688	CCL7	17	32597240	32599261	1
ENSG00000100425	BRD1	22	50166931	50221160	-1
ENSG00000063601	MTMR1	X	149861435	149933576	1
ENSG00000105135	ILVBL	19	15225795	15236596	-1
ENSG00000134698	AGO4	1	36273773	36323491	1
ENSG00000119673	ACOT2	14	74034324	74042357	1
ENSG00000025434	NR1H3	11	47269851	47290396	1
ENSG00000162804	SNED1	2	241938255	242034983	1
ENSG00000169359	SLC33A1	3	155538813	155572218	-1
ENSG00000196503	ARL9	4	57371509	57390614	1
ENSG00000117899	MESDC2	15	81239667	81282219	-1
ENSG00000249693	THEGL	4	57396775	57469673	1
ENSG00000104824	HNRNPL	19	39327028	39342987	-1
ENSG00000070061	IKBKAP	9	111629797	111696396	-1
ENSG00000236195	RNMTL1P2	7	18001702	18002652	1
ENSG00000165526	RPUSD4	11	126071993	126081587	-1
ENSG00000172156	CCL11	17	32612687	32615353	1
ENSG00000131043	AAR2	20	34824381	34858840	1
ENSG00000139926	FRMD6	14	51955818	52197445	1
ENSG00000163093	BBS5	2	170335688	170382432	1
ENSG00000172995	ARPP21	3	35680437	35835988	1
ENSG00000243244	STON1	2	48756522	48826025	1
ENSG00000100426	ZBED4	22	50247490	50283726	1
ENSG00000185100	ADSSL1	14	105190523	105213662	1
ENSG00000157106	SMG1	16	18816175	18937776	-1
ENSG00000203756	TMEM244	6	130152389	130182692	-1
ENSG00000171476	HOPX	4	57514155	57548065	-1
ENSG00000171540	OTP	5	76924538	76935513	-1
ENSG00000138696	BMPR1B	4	95679119	96079599	1
ENSG00000157445	CACNA2D3	3	54156574	55108584	1
ENSG00000092847	AGO1	1	36335409	36395211	1
ENSG00000115970	THADA	2	43393800	43823185	-1
ENSG00000204595	DPRX	19	54135310	54140263	1
ENSG00000182858	ALG12	22	50293877	50312106	-1
ENSG00000182885	GPR97	16	57702099	57723975	1
ENSG00000171530	TBCA	5	76986991	77164604	-1
ENSG00000132434	LANCL2	7	55433141	55501435	1
ENSG00000147133	TAF1	X	70586114	70752224	1
ENSG00000167526	RPL13	16	89627065	89630950	1
ENSG00000080845	DLGAP4	20	34894258	35157040	1
ENSG00000189376	C8orf76	8	124232196	124253638	-1
ENSG00000128602	SMO	7	128828713	128853386	1
ENSG00000162641	AKNAD1	1	109358520	109506106	-1
ENSG00000137513	NARS2	11	78147007	78285919	-1
ENSG00000177465	ACOT4	14	74058410	74063200	1
ENSG00000205669	ACOT6	14	74077649	74086592	1
ENSG00000242574	HLA-DMB	6	32902406	32908847	-1
ENSG00000137571	SLCO5A1	8	70579282	70747299	-1
ENSG00000259305	ZHX1-C8ORF76	8	124238431	124279627	-1
ENSG00000119328	FAM206A	9	111696461	111713024	1
ENSG00000197798	FAM118B	11	126081309	126132881	1
ENSG00000140406	MESDC1	15	81293295	81296342	1
ENSG00000074181	NOTCH3	19	15270444	15311792	-1
ENSG00000198945	L3MBTL3	6	130334844	130462594	1
ENSG00000156206	C15orf26	15	81299374	81441516	1
ENSG00000119661	DNAL1	14	74111578	74170435	1
ENSG00000142405	NLRP12	19	54296857	54327648	-1
ENSG00000165156	ZHX1	8	124260696	124287781	-1
ENSG00000239474	KLHL41	2	170366212	170382772	1
ENSG00000089685	BIRC5	17	76210267	76221717	1
ENSG00000187994	RINL	19	39358470	39368919	-1
ENSG00000147596	PRDM14	8	70963886	70983928	-1
ENSG00000184164	CRELD2	22	50311815	50321188	1
ENSG00000149256	TENM4	11	78363876	79151992	-1
ENSG00000111247	RAD51AP1	12	4647950	4669214	1
ENSG00000172572	PDE3A	12	20522179	20837315	1
ENSG00000128040	SPINK2	4	57676026	57687908	-1
ENSG00000121957	GPSM2	1	109417972	109477167	1
ENSG00000182934	SRPR	11	126132814	126139039	-1
ENSG00000182168	UNC5C	4	96083655	96470357	-1
ENSG00000158467	AHCYL2	7	128864864	129070052	1
ENSG00000119326	CTNNAL1	9	111704851	111775809	-1
ENSG00000132842	AP3B1	5	77296349	77590579	-1
ENSG00000132676	DAP3	1	155657751	155708801	1
ENSG00000178773	CPNE7	16	89642176	89663654	1
ENSG00000020181	GPR124	8	37641709	37702414	1
ENSG00000179820	MYADM	19	54369477	54379691	1
ENSG00000182103	FAM181B	11	82443053	82444906	-1
ENSG00000104964	AES	19	3052908	3063105	-1
ENSG00000153086	ACMSD	2	135596117	135659604	1
ENSG00000159625	CCDC135	16	57728705	57765717	1
ENSG00000122085	MTERFD2	2	242011584	242041747	-1
ENSG00000140396	NCOA2	8	71021997	71316040	-1
ENSG00000172349	IL16	15	81451916	81605104	1
ENSG00000139155	SLCO1C1	12	20848289	20906320	1
ENSG00000108771	DHX58	17	40253422	40264751	-1
ENSG00000126070	AGO3	1	36396319	36538101	1
ENSG00000213689	TREX1	3	48506445	48509044	1
ENSG00000137509	PRCP	11	82534544	82681626	-1
ENSG00000084093	REST	4	57774075	57802010	1
ENSG00000088256	GNA11	19	3094408	3124002	1
ENSG00000126583	PRKCG	19	54382444	54410906	1
ENSG00000105131	EPHX3	19	15337730	15344246	-1
ENSG00000156802	ATAD2	8	124332090	124428590	-1
ENSG00000237765	FAM200B	4	15683285	15707188	1
ENSG00000106771	TMEM245	9	111777432	111882225	-1
ENSG00000138399	FASTKD1	2	170386259	170430385	-1
ENSG00000198355	PIM3	22	50354161	50357728	1
ENSG00000157600	TMEM164	X	109245859	109425962	1
ENSG00000060558	GNA15	19	3136191	3163767	1
ENSG00000154978	VOPP1	7	55503749	55640681	-1
ENSG00000090534	THPO	3	184089723	184095932	-1
ENSG00000121940	CLCC1	1	109472130	109506111	-1
ENSG00000125910	S1PR4	19	3172344	3180329	1
ENSG00000084092	NOA1	4	57829536	57844989	-1
ENSG00000101335	MYL9	20	35169887	35178228	1
ENSG00000062194	GPBP1	5	56469775	56560506	1
ENSG00000260230	FRRS1L	9	111892573	111929571	-1
ENSG00000141867	BRD4	19	15347647	15443356	-1
ENSG00000104221	BRF2	8	37700786	37707422	-1
ENSG00000162496	DHRS3	1	12627939	12677737	-1
ENSG00000118707	TGIF2	20	35201891	35222353	1
ENSG00000068903	SIRT2	19	39369197	39390502	-1
ENSG00000004948	CALCR	7	93053799	93204042	-1
ENSG00000095203	EPB41L4B	9	111934255	112083244	-1
ENSG00000204257	HLA-DMA	6	32916390	32936871	-1
ENSG00000259399	TGIF2-C20orf24	20	35202956	35240787	1
ENSG00000163114	PDHA2	4	96761239	96762625	1
ENSG00000144908	ALDH1L1	3	125822412	125916837	-1
ENSG00000110074	FOXRED1	11	126138950	126148026	1
ENSG00000125912	NCLN	19	3185561	3209573	1
ENSG00000163116	STPG2	4	98105244	99064391	-1
ENSG00000101084	C20orf24	20	35234137	35240960	1
ENSG00000141579	ZNF750	17	80787311	80798454	-1
ENSG00000109743	BST1	4	15704573	15739936	1
ENSG00000070882	OSBPL3	7	24836158	25021253	-1
ENSG00000165490	C11orf82	11	82611017	82669319	1
ENSG00000047315	POLR2B	4	57843888	57897334	1
ENSG00000140854	KATNB1	16	57769642	57791162	1
ENSG00000176903	PNMA1	14	74178494	74181128	-1
ENSG00000164054	SHISA5	3	48509197	48542259	-1
ENSG00000169045	HNRNPH1	5	179041179	179061785	-1
ENSG00000102181	CD99L2	X	149934810	150067289	-1
ENSG00000175711	B3GNTL1	17	80900031	81009686	-1
ENSG00000172345	STARD5	15	81601394	81616524	-1
ENSG00000204518	AADACL4	1	12704566	12727097	1
ENSG00000082258	CCNT2	2	135675805	135716912	1
ENSG00000188984	AADACL3	1	12776118	12788726	1
ENSG00000070159	PTPN3	9	112137746	112260590	-1
ENSG00000156675	RAB11FIP1	8	37716136	37756985	-1
ENSG00000157330	C1orf158	1	12806163	12823847	1
ENSG00000170537	TMC7	16	18995256	19075264	1
ENSG00000092850	TEKT2	1	36549676	36553876	1
ENSG00000101082	SLA2	20	35240721	35274619	-1
ENSG00000090539	CHRD	3	184097861	184108524	1
ENSG00000105127	AKAP8	19	15464196	15490609	-1
ENSG00000085433	WDR47	1	109512836	109584850	-1
ENSG00000015413	DPEP1	16	89679716	89704839	1
ENSG00000101935	AMMECR1	X	109437414	109683461	-1
ENSG00000116863	ADPRHL2	1	36554476	36559533	1
ENSG00000156030	ELMSAN1	14	74181825	74256988	-1
ENSG00000204278	TMEM235	17	76227391	76237068	1
ENSG00000137502	RAB30	11	82684175	82782965	-1
ENSG00000171812	COL8A2	1	36560837	36590821	-1
ENSG00000188869	TMC3	15	81623558	81666554	-1
ENSG00000161082	CELF5	19	3224701	3297074	1
ENSG00000243444	PALM2	9	112403068	112713755	1
ENSG00000184557	SOCS3	17	76352864	76356158	-1
ENSG00000186469	GNG2	14	52292913	52446060	1
ENSG00000139914	FITM1	14	24600484	24602058	1
ENSG00000172819	RARG	12	53604354	53626764	-1
ENSG00000131165	CHMP1A	16	89710839	89724253	-1
ENSG00000054116	TRAPPC3	1	36602173	36615098	-1
ENSG00000147162	OGT	X	70752933	70795747	1
ENSG00000197780	TAF13	1	109605108	109618624	-1
ENSG00000067167	TRAM1	8	71485677	71520622	-1
ENSG00000066427	ATXN3	14	92524896	92572965	-1
ENSG00000116726	PRAMEF12	1	12834984	12838049	1
ENSG00000215717	TMEM167B	1	109632425	109639556	1
ENSG00000116721	PRAMEF1	1	12851546	12856777	1
ENSG00000154997	SEPT14	7	55861237	55930482	-1
ENSG00000157654	PALM2-AKAP2	9	112542589	112934792	1
ENSG00000138698	RAP1GDS1	4	99182535	99365012	1
ENSG00000253548	PYDC2	3	191178952	191179245	1
ENSG00000180219	FAM71C	12	100041531	100043824	1
ENSG00000204256	BRD2	6	32936437	32949282	1
ENSG00000204513	PRAMEF11	1	12884468	12891264	-1
ENSG00000179172	HNRNPCL1	1	12907261	12908578	-1
ENSG00000133136	GNG5P2	X	109589700	109590201	-1
ENSG00000167523	SPATA33	16	89724210	89737680	1
ENSG00000179902	C1orf194	1	109648573	109656479	-1
ENSG00000178665	ZNF713	7	55955169	56009918	1
ENSG00000167186	COQ7	16	19078921	19091417	1
ENSG00000120952	PRAMEF2	1	12916941	12921764	1
ENSG00000092010	PSME1	14	24605367	24608176	1
ENSG00000243073	PRAMEF4	1	12939045	12946025	-1
ENSG00000108773	KAT2A	17	40265126	40273376	-1
ENSG00000243978	RGAG1	X	109602044	109699562	1
ENSG00000132376	INPP5K	17	1397865	1420182	-1
ENSG00000188263	IL17REL	22	50432942	50451088	-1
ENSG00000187545	PRAMEF10	1	12952727	12958101	-1
ENSG00000087302	C14orf166	14	52456193	52471420	1
ENSG00000204510	PRAMEF7	1	12976450	12980569	1
ENSG00000101079	NDRG3	20	35280169	35374481	-1
ENSG00000176601	MAP3K19	2	135722061	135805038	-1
ENSG00000004468	CD38	4	15779898	15854853	1
ENSG00000164483	SAMD3	6	130465460	130686570	-1
ENSG00000241978	AKAP2	9	112542769	112934792	1
ENSG00000184990	SIVA1	14	105219437	105234831	1
ENSG00000138892	TTLL8	22	50453552	50495364	-1
ENSG00000116871	MAP7D1	1	36621180	36646450	1
ENSG00000232423	PRAMEF6	1	12998181	13117751	-1
ENSG00000188959	C9orf152	9	112952328	112970469	-1
ENSG00000169154	GOT1L1	8	37791799	37797647	-1
ENSG00000146729	GBAS	7	56019486	56067874	1
ENSG00000185324	CDK10	16	89747145	89762772	1
ENSG00000144771	LRTM1	3	54952264	55001115	-1
ENSG00000136810	TXN	9	113006091	113018920	-1
ENSG00000188778	ADRB3	8	37820516	37824483	-1
ENSG00000141905	NFIC	19	3359561	3469215	1
ENSG00000240505	TNFRSF13B	17	16832849	16875432	-1
ENSG00000187840	EIF4EBP1	8	37887859	37917883	1
ENSG00000183496	MEX3B	15	82334119	82338482	-1
ENSG00000144681	STAC	3	36421836	36589499	1
ENSG00000101938	CHRDL1	X	109917084	110039286	-1
ENSG00000165494	PCF11	11	82868030	82898493	1
ENSG00000138398	PPIG	2	170440850	170497916	1
ENSG00000114251	WNT5A	3	55499743	55523973	-1
ENSG00000111647	UHRF1BP1L	12	100422233	100536626	-1
ENSG00000204193	TXNDC8	9	113065801	113100127	-1
ENSG00000100427	MLC1	22	50497820	50524331	-1
ENSG00000140859	KIFC3	16	57792129	57896957	-1
ENSG00000116299	KIAA1324	1	109656301	109749401	1
ENSG00000204508	PRAMEF22	1	13035543	13038381	1
ENSG00000156795	WDYHV1	8	124428965	124479470	1
ENSG00000068781	STON1-GTF2A1L	2	48757064	49003654	1
ENSG00000205730	ITPRIPL2	16	19125254	19132946	1
ENSG00000229571	PRAMEF26	1	13216356	13219581	-1
ENSG00000140598	EFTUD1	15	82422571	82555104	-1
ENSG00000140043	PTGR2	14	74318547	74353530	1
ENSG00000145685	LHFPL2	5	77781038	78065844	-1
ENSG00000147592	LACTB2	8	71547553	71581409	-1
ENSG00000204503	PRAMEF3	1	13328196	13331692	-1
ENSG00000087157	PGS1	17	76374721	76421195	1
ENSG00000010219	DYRK4	12	4671370	4723325	1
ENSG00000129691	ASH2L	8	37962760	38001594	1
ENSG00000150455	TIRAP	11	126152960	126168740	1
ENSG00000204502	PRAMEF5	1	13359819	13369057	1
ENSG00000197723	HSPB9	17	40274756	40275371	1
ENSG00000176845	METRNL	17	81037567	81052864	1
ENSG00000029993	HMGB3	X	150148982	150159248	1
ENSG00000104825	NFKBIB	19	39390340	39399533	1
ENSG00000221947	XKR9	8	71581600	71702606	1
ENSG00000103528	SYT17	16	19179293	19279652	1
ENSG00000100908	EMC9	14	24608174	24610797	-1
ENSG00000142208	AKT1	14	105235686	105262088	-1
